STATUS | wrapper  | 2013/11/02 02:54:42 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2013/11/02 02:54:42 | Launching a JVM...
INFO   | jvm 1    | 2013/11/02 02:54:43 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2013/11/02 02:54:43 |           following files:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2013/11/02 02:54:43 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2013/11/02 02:54:43 |           configuration property.
INFO   | jvm 1    | 2013/11/02 02:54:43 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Heap sizes: current=82752k  free=77077k  max=932096k
INFO   | jvm 1    | 2013/11/02 02:54:43 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=MYv1UJPqMzklCUPx -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=41679 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2013/11/02 02:54:43 | Extensions classpath:
INFO   | jvm 1    | 2013/11/02 02:54:43 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2013/11/02 02:54:43 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/04 19:59:09 |   Heap sizes: current=82048k  free=76407k  max=932096k
INFO   | jvm 1    | 2014/01/04 19:59:09 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=iUd8krWD2Ze9Id1p -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=15514 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2014/01/04 19:59:09 | Extensions classpath:
INFO   | jvm 1    | 2014/01/04 19:59:09 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2014/01/04 19:59:09 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2014/01/04 19:59:09 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2014/01/04 19:59:09 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2014/01/04 19:59:09 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2014/01/04 19:59:10 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/04 19:59:11 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2224df87: startup date [Sat Jan 04 19:59:11 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/04 19:59:14 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2014/01/04 19:59:14 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Recovery replayed 971 operations from the journal in 0.163 seconds.
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-56967-1388861955553-0:1) is starting
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Connector openwire started
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Connector amqp started
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Connector stomp started
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/04 19:59:15 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2014/01/04 19:59:16 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/04 19:59:16 |  INFO | Connector ws started
INFO   | jvm 1    | 2014/01/04 19:59:16 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-56967-1388861955553-0:1) started
INFO   | jvm 1    | 2014/01/04 19:59:16 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2014/01/04 19:59:17 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2014/01/04 19:59:17 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2014/01/04 19:59:18 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2014/01/04 19:59:18 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2014/01/04 19:59:19 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2014/01/04 19:59:19 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/04 20:07:37 |  WARN | Transport Connection to: tcp://127.0.0.1:56969 failed: java.io.EOFException
STATUS | wrapper  | 2014/01/04 20:08:37 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2014/01/04 20:08:38 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-56967-1388861955553-0:1) is shutting down
INFO   | jvm 1    | 2014/01/04 20:08:39 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-56967-1388861955553-0:1) uptime 9 minutes
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-56967-1388861955553-0:1) is shutdown
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@2224df87: startup date [Sat Jan 04 19:59:11 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/04 20:08:40 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2014/01/04 20:08:41 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/01/13 21:02:22 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/01/13 21:02:23 | Launching a JVM...
INFO   | jvm 1    | 2014/01/13 21:02:23 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2014/01/13 21:02:23 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2014/01/13 21:02:23 | 
INFO   | jvm 1    | 2014/01/13 21:02:23 | 
INFO   | jvm 1    | 2014/01/13 21:02:23 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2014/01/13 21:02:23 |           following files:
INFO   | jvm 1    | 2014/01/13 21:02:23 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2014/01/13 21:02:23 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2014/01/13 21:02:23 |             libwrapper.dylib
INFO   | jvm 1    | 2014/01/13 21:02:23 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2014/01/13 21:02:23 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2014/01/13 21:02:23 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2014/01/13 21:02:23 |           configuration property.
INFO   | jvm 1    | 2014/01/13 21:02:23 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2014/01/13 21:02:23 | 
INFO   | jvm 1    | 2014/01/13 21:02:23 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2014/01/13 21:02:23 |   Heap sizes: current=81344k  free=75735k  max=932096k
INFO   | jvm 1    | 2014/01/13 21:02:23 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=KdGpcTWZt0ePXK5U -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=44030 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2014/01/13 21:02:23 | Extensions classpath:
INFO   | jvm 1    | 2014/01/13 21:02:23 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2014/01/13 21:02:23 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2014/01/13 21:02:23 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2014/01/13 21:02:23 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2014/01/13 21:02:23 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2014/01/13 21:02:25 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/13 21:02:25 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@2224df87: startup date [Mon Jan 13 21:02:25 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 21:02:27 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2014/01/13 21:02:27 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2014/01/13 21:02:28 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2014/01/13 21:02:28 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2014/01/13 21:02:28 |  INFO | Recovery replayed 1085 operations from the journal in 0.11 seconds.
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55526-1389643348929-0:1) is starting
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Connector openwire started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Connector amqp started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Connector stomp started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Connector ws started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55526-1389643348929-0:1) started
INFO   | jvm 1    | 2014/01/13 21:02:29 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2014/01/13 21:02:30 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2014/01/13 21:02:30 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2014/01/13 21:02:30 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2014/01/13 21:02:30 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2014/01/13 21:02:31 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2014/01/13 21:02:31 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 21:13:50 |  WARN | Transport Connection to: tcp://127.0.0.1:55557 failed: java.io.EOFException
STATUS | wrapper  | 2014/01/13 21:16:14 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2014/01/13 21:16:15 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55526-1389643348929-0:1) is shutting down
INFO   | jvm 1    | 2014/01/13 21:16:15 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55526-1389643348929-0:1) uptime 13 minutes
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55526-1389643348929-0:1) is shutdown
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@2224df87: startup date [Mon Jan 13 21:02:25 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 21:16:17 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2014/01/13 21:16:18 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/01/13 21:48:40 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/01/13 21:48:40 | Launching a JVM...
INFO   | jvm 1    | 2014/01/13 21:48:41 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2014/01/13 21:48:41 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2014/01/13 21:48:41 | 
INFO   | jvm 1    | 2014/01/13 21:48:41 | 
INFO   | jvm 1    | 2014/01/13 21:48:41 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2014/01/13 21:48:41 |           following files:
INFO   | jvm 1    | 2014/01/13 21:48:41 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2014/01/13 21:48:41 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2014/01/13 21:48:41 |             libwrapper.dylib
INFO   | jvm 1    | 2014/01/13 21:48:41 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2014/01/13 21:48:41 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2014/01/13 21:48:41 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2014/01/13 21:48:41 |           configuration property.
INFO   | jvm 1    | 2014/01/13 21:48:41 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2014/01/13 21:48:41 | 
INFO   | jvm 1    | 2014/01/13 21:48:41 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2014/01/13 21:48:41 |   Heap sizes: current=81088k  free=75514k  max=932096k
INFO   | jvm 1    | 2014/01/13 21:48:41 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=wBq1z3wOgiCLaX2w -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=44205 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2014/01/13 21:48:41 | Extensions classpath:
INFO   | jvm 1    | 2014/01/13 21:48:41 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2014/01/13 21:48:41 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2014/01/13 21:48:41 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2014/01/13 21:48:41 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2014/01/13 21:48:41 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2014/01/13 21:48:41 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/13 21:48:42 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@22cf2994: startup date [Mon Jan 13 21:48:42 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 21:48:43 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2014/01/13 21:48:43 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Recovery replayed 1252 operations from the journal in 0.116 seconds.
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55567-1389646124220-0:1) is starting
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Connector openwire started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Connector amqp started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Connector stomp started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Connector ws started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55567-1389646124220-0:1) started
INFO   | jvm 1    | 2014/01/13 21:48:44 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2014/01/13 21:48:45 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 21:53:37 |  WARN | Transport Connection to: tcp://127.0.0.1:55581 failed: java.io.EOFException
STATUS | wrapper  | 2014/01/13 21:57:31 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2014/01/13 21:57:32 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55567-1389646124220-0:1) is shutting down
INFO   | jvm 1    | 2014/01/13 21:57:33 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Connector amqp stopped
